employee_id	department_name	management_tier	job_title	base_salary	performance_rating	tenure_years	age	gender	ethnicity	hire_date	termination_date	engagement_score	manager_satisfaction	work_life_balance_score	is_attrition	comp_ratio	estimated_replacement_cost	tenure_cohort	flight_risk_flag
3383	Data Science	Supervisor/Lead	Supervisor/Lead - Data Science	88361.54	2	2.72	31	Non-Binary	Caucasian	2023-11-25	NULL	7.00	3.00	6.00	0	1.188	35344.6160	1-3 Years (Mid-Tenure)	0
487	Data Science	Supervisor/Lead	Supervisor/Lead - Data Science	66725.38	5	NULL	66	Other	Caucasian	0000-00-00	2023-09-22	NULL	NULL	NULL	1	0.897	26690.1520	3+ Years (Tenured)	0
1264	Data Science	Supervisor/Lead	Supervisor/Lead - Data Science	57834.42	3	1.51	24	Male	Two or More	2025-02-09	NULL	8.00	6.00	6.00	0	0.778	23133.7680	1-3 Years (Mid-Tenure)	0
658	Data Science	Supervisor/Lead	Supervisor/Lead - Data Science	56470.01	3	NULL	40	Other	Hispanic	0000-00-00	NULL	3.00	5.00	2.00	0	0.759	22588.0040	3+ Years (Tenured)	0
4349	Data Science	Supervisor/Lead	Supervisor/Lead - Data Science	72875.63	4	3.27	33	Male	African American	2023-05-08	NULL	5.00	5.00	1.00	0	0.980	29150.2520	3+ Years (Tenured)	0
2762	Data Science	Supervisor/Lead	Supervisor/Lead - Data Science	81304.13	1	4.29	30	Male	Two or More	2022-05-03	NULL	7.00	7.00	5.00	0	1.093	32521.6520	3+ Years (Tenured)	0
1299	Data Science	Supervisor/Lead	Supervisor/Lead - Data Science	81258.47	3	2.72	40	Male	Asian	2023-11-25	NULL	4.00	3.00	7.00	0	1.093	32503.3880	1-3 Years (Mid-Tenure)	0
1767	Data Science	Supervisor/Lead	Supervisor/Lead - Data Science	71391.23	3	4.19	49	Female	Asian	2022-06-09	NULL	4.00	8.00	5.00	0	0.960	28556.4920	3+ Years (Tenured)	0
2	People Operations	Assistant Manager	Assistant Manager - People Operations	95178.25	4	3.31	47	Male	Hispanic	2023-04-25	NULL	9.00	NULL	9.00	0	1.146	38071.3000	3+ Years (Tenured)	0
1032	People Operations	Assistant Manager	Assistant Manager - People Operations	93176.28	2	0.17	43	Male	Caucasian	2026-06-15	NULL	5.00	6.00	8.00	0	1.122	37270.5120	0-1 Year (Onboarding)	0
1110	People Operations	Assistant Manager	Assistant Manager - People Operations	96171.77	4	3.95	21	Other	Asian	2022-09-05	NULL	2.00	1.00	1.00	0	1.158	38468.7080	3+ Years (Tenured)	1
1659	People Operations	Assistant Manager	Assistant Manager - People Operations	69752.09	4	4.90	33	Other	African American	2021-09-23	NULL	6.00	6.00	1.00	0	0.840	27900.8360	3+ Years (Tenured)	0
1613	People Operations	Assistant Manager	Assistant Manager - People Operations	98031.52	3	1.08	58	Female	NULL	2025-07-18	NULL	3.00	2.00	6.00	0	1.181	39212.6080	1-3 Years (Mid-Tenure)	0
3723	People Operations	Assistant Manager	Assistant Manager - People Operations	94408.49	3	2.07	26	Female	Hispanic	2024-07-19	NULL	6.00	5.00	6.00	0	1.137	37763.3960	1-3 Years (Mid-Tenure)	0
4307	People Operations	Assistant Manager	Assistant Manager - People Operations	76770.57	3	1.43	37	Non-Binary	African American	2025-03-10	NULL	9.00	7.00	2.00	0	0.925	30708.2280	1-3 Years (Mid-Tenure)	0
298	People Operations	Assistant Manager	Assistant Manager - People Operations	79997.76	5	2.74	26	Female	NULL	2021-12-01	2024-08-27	9.00	8.00	6.00	1	0.963	31999.1040	1-3 Years (Mid-Tenure)	0
3110	People Operations	Assistant Manager	Assistant Manager - People Operations	62968.09	3	NULL	30	Male	Two or More	0000-00-00	NULL	3.00	2.00	5.00	0	0.758	25187.2360	3+ Years (Tenured)	0
305	People Operations	Assistant Manager	Assistant Manager - People Operations	94670.59	3	5.03	35	Other	Two or More	2021-08-05	NULL	3.00	7.00	5.00	0	1.140	37868.2360	3+ Years (Tenured)	0
2626	People Operations	Assistant Manager	Assistant Manager - People Operations	77091.58	2	1.90	28	Male	Caucasian	2024-09-19	NULL	6.00	2.00	3.00	0	0.928	30836.6320	1-3 Years (Mid-Tenure)	0
2638	People Operations	Assistant Manager	Assistant Manager - People Operations	67725.19	4	0.98	30	Female	Hispanic	2025-08-23	NULL	8.00	3.00	1.00	0	0.816	27090.0760	0-1 Year (Onboarding)	0
350	People Operations	Assistant Manager	Assistant Manager - People Operations	63863.72	3	1.35	33	Non-Binary	Hispanic	2025-04-09	NULL	1.00	1.00	1.00	0	0.769	25545.4880	1-3 Years (Mid-Tenure)	0
3169	People Operations	Assistant Manager	Assistant Manager - People Operations	92710.74	3	NULL	57	Female	Asian	0000-00-00	NULL	NULL	NULL	NULL	0	1.117	37084.2960	3+ Years (Tenured)	0
1011	People Operations	Associate	Associate - People Operations	60319.26	4	0.75	37	Non-Binary	African American	2025-11-16	NULL	3.00	6.00	2.00	0	1.028	24127.7040	0-1 Year (Onboarding)	1
1545	People Operations	Associate	Associate - People Operations	70277.36	1	1.82	36	Male	Hispanic	2024-10-20	NULL	4.00	4.00	3.00	0	1.198	28110.9440	1-3 Years (Mid-Tenure)	0
4243	People Operations	Associate	Associate - People Operations	61864.36	3	0.93	49	Non-Binary	African American	2025-09-10	NULL	9.99	8.00	7.00	0	1.054	24745.7440	0-1 Year (Onboarding)	0
1016	People Operations	Associate	Associate - People Operations	43532.22	4	2.94	54	Other	Hispanic	2023-09-07	NULL	7.00	6.00	8.00	0	0.742	17412.8880	1-3 Years (Mid-Tenure)	0
3257	People Operations	Associate	Associate - People Operations	58420.39	3	4.06	21	Other	Asian	2021-10-26	2025-11-16	1.00	1.00	5.00	1	0.996	23368.1560	3+ Years (Tenured)	0
377	People Operations	Associate	Associate - People Operations	55776.97	5	3.20	58	Female	Caucasian	2023-06-04	NULL	5.00	9.99	7.00	0	0.951	22310.7880	3+ Years (Tenured)	0
1559	People Operations	Associate	Associate - People Operations	40301.48	1	1.62	33	Male	African American	2024-07-20	2026-03-05	4.00	7.00	2.00	1	0.687	16120.5920	1-3 Years (Mid-Tenure)	0
1012	People Operations	Associate	Associate - People Operations	74776.40	4	2.04	35	Non-Binary	African American	2024-08-02	NULL	9.00	8.00	8.00	0	1.275	29910.5600	1-3 Years (Mid-Tenure)	0
3273	People Operations	Associate	Associate - People Operations	52615.62	5	5.10	36	Other	NULL	2021-07-09	NULL	6.00	3.00	2.00	0	0.897	21046.2480	3+ Years (Tenured)	0
3247	People Operations	Associate	Associate - People Operations	54302.16	5	1.19	42	NULL	Hispanic	2025-06-08	NULL	6.00	9.00	4.00	0	0.926	21720.8640	1-3 Years (Mid-Tenure)	0
1564	People Operations	Associate	Associate - People Operations	47071.15	3	1.84	43	Female	Asian	2024-10-14	NULL	6.00	6.00	7.00	0	0.802	18828.4600	1-3 Years (Mid-Tenure)	0
3224	People Operations	Associate	Associate - People Operations	40855.83	3	1.99	50	Female	Caucasian	2024-08-18	NULL	6.00	2.00	7.00	0	0.696	16342.3320	1-3 Years (Mid-Tenure)	0
3220	People Operations	Associate	Associate - People Operations	72627.10	2	0.09	26	Male	Hispanic	2024-12-29	2025-02-01	NULL	NULL	NULL	1	1.238	29050.8400	0-1 Year (Onboarding)	0
4245	People Operations	Associate	Associate - People Operations	66085.48	1	3.68	36	Male	African American	2022-12-11	NULL	4.00	4.00	4.00	0	1.126	26434.1920	3+ Years (Tenured)	0
3384	People Operations	Associate	Associate - People Operations	40663.83	2	2.02	31	Female	Two or More	2024-08-08	NULL	4.00	3.00	2.00	0	0.693	16265.5320	1-3 Years (Mid-Tenure)	0
1044	People Operations	Associate	Associate - People Operations	66554.73	3	4.23	44	Female	Caucasian	2022-05-23	NULL	4.00	NULL	4.00	0	1.134	26621.8920	3+ Years (Tenured)	0
1043	People Operations	Associate	Associate - People Operations	68596.62	4	2.50	51	Male	Caucasian	2024-02-13	NULL	9.00	9.99	8.00	0	1.169	27438.6480	1-3 Years (Mid-Tenure)	0
4206	People Operations	Associate	Associate - People Operations	67487.28	5	3.02	40	Non-Binary	African American	2023-08-08	NULL	8.00	8.00	7.00	0	1.150	26994.9120	3+ Years (Tenured)	0
1040	People Operations	Associate	Associate - People Operations	67620.44	4	0.10	49	Female	Asian	2026-01-21	2026-02-28	NULL	NULL	NULL	1	1.153	27048.1760	0-1 Year (Onboarding)	0
3477	People Operations	Associate	Associate - People Operations	52759.17	1	2.63	31	Other	African American	2023-12-29	NULL	9.99	7.00	7.00	0	0.899	21103.6680	1-3 Years (Mid-Tenure)	0
3463	People Operations	Associate	Associate - People Operations	71286.66	3	4.90	30	Female	Two or More	2021-09-23	NULL	8.00	5.00	4.00	0	1.215	28514.6640	3+ Years (Tenured)	0
319	People Operations	Associate	Associate - People Operations	67942.21	3	1.18	51	Female	Caucasian	2025-06-09	NULL	8.00	5.00	2.00	0	1.158	27176.8840	1-3 Years (Mid-Tenure)	0
331	People Operations	Associate	Associate - People Operations	41198.95	5	2.34	36	Other	Caucasian	2024-04-14	NULL	3.00	6.00	3.00	0	0.702	16479.5800	1-3 Years (Mid-Tenure)	1
3265	People Operations	Associate	Associate - People Operations	49859.89	4	1.47	50	Non-Binary	Two or More	2025-02-25	NULL	4.00	6.00	2.00	0	0.850	19943.9560	1-3 Years (Mid-Tenure)	1
3355	People Operations	Associate	Associate - People Operations	57901.79	4	3.04	21	Other	African American	2023-08-01	NULL	8.00	7.00	7.00	0	0.987	23160.7160	3+ Years (Tenured)	0
1028	People Operations	Associate	Associate - People Operations	73018.29	4	3.39	48	Female	African American	2023-03-25	NULL	6.00	7.00	7.00	0	1.245	29207.3160	3+ Years (Tenured)	0
3303	People Operations	Associate	Associate - People Operations	72935.61	5	1.66	23	Female	Caucasian	2024-04-29	2025-12-25	1.00	1.00	5.00	1	1.243	29174.2440	1-3 Years (Mid-Tenure)	1
1531	People Operations	Associate	Associate - People Operations	67253.55	4	1.56	62	Other	Caucasian	2025-01-23	NULL	5.00	6.00	5.00	0	1.146	26901.4200	1-3 Years (Mid-Tenure)	0
3191	People Operations	Associate	Associate - People Operations	65108.65	4	0.91	34	Other	Two or More	2025-09-18	NULL	4.00	3.00	3.00	0	1.110	26043.4600	0-1 Year (Onboarding)	1
72	People Operations	Associate	Associate - People Operations	65268.41	3	1.88	47	Female	Caucasian	2024-09-29	NULL	6.00	5.00	7.00	0	1.112	26107.3640	1-3 Years (Mid-Tenure)	0
3267	People Operations	Associate	Associate - People Operations	43949.87	2	0.90	48	Male	Hispanic	2025-09-20	NULL	5.00	5.00	9.99	0	0.749	17579.9480	0-1 Year (Onboarding)	0
3026	People Operations	Associate	Associate - People Operations	43050.88	2	2.77	28	Female	Two or More	2023-11-07	NULL	4.00	5.00	4.00	0	0.734	17220.3520	1-3 Years (Mid-Tenure)	0
441	People Operations	Associate	Associate - People Operations	45007.31	3	4.99	62	Female	Asian	2021-08-19	NULL	3.00	1.00	1.00	0	0.767	18002.9240	3+ Years (Tenured)	0
1248	People Operations	Associate	Associate - People Operations	67580.38	4	0.63	37	Male	Two or More	2025-12-27	NULL	7.00	3.00	5.00	0	1.152	27032.1520	0-1 Year (Onboarding)	0
1641	People Operations	Associate	Associate - People Operations	71291.86	3	2.23	35	Other	African American	2024-05-24	NULL	5.00	4.00	6.00	0	1.215	28516.7440	1-3 Years (Mid-Tenure)	0
1642	People Operations	Associate	Associate - People Operations	68175.95	4	4.97	56	Male	African American	2021-08-27	NULL	7.00	7.00	4.00	0	1.162	27270.3800	3+ Years (Tenured)	0
1242	People Operations	Associate	Associate - People Operations	72634.51	3	1.80	36	Female	NULL	2024-10-27	NULL	3.00	7.00	9.00	0	1.238	29053.8040	1-3 Years (Mid-Tenure)	0
1651	People Operations	Associate	Associate - People Operations	56279.03	3	4.59	47	Other	Hispanic	2022-01-12	NULL	9.00	4.00	4.00	0	0.959	22511.6120	3+ Years (Tenured)	0
1152	People Operations	Associate	Associate - People Operations	74870.34	4	4.26	47	Non-Binary	Caucasian	2022-05-14	NULL	2.00	8.00	7.00	0	1.276	29948.1360	3+ Years (Tenured)	1
3033	People Operations	Associate	Associate - People Operations	52857.69	3	5.06	49	Female	Two or More	2021-07-24	NULL	8.00	4.00	9.00	0	0.901	21143.0760	3+ Years (Tenured)	0
3028	People Operations	Associate	Associate - People Operations	50368.09	5	0.38	53	Female	Asian	2026-03-28	NULL	1.00	1.00	2.00	0	0.859	20147.2360	0-1 Year (Onboarding)	1
3074	People Operations	Associate	Associate - People Operations	49426.72	2	0.81	59	Other	Caucasian	2025-10-25	NULL	9.99	9.99	6.00	0	0.842	19770.6880	0-1 Year (Onboarding)	0
1660	People Operations	Associate	Associate - People Operations	69394.70	5	2.73	53	Other	NULL	2023-11-23	NULL	4.00	1.00	3.00	0	1.183	27757.8800	1-3 Years (Mid-Tenure)	1
3010	People Operations	Associate	Associate - People Operations	64317.06	4	0.94	51	Male	Hispanic	2025-09-07	NULL	1.00	1.00	2.00	0	1.096	25726.8240	0-1 Year (Onboarding)	1
3006	People Operations	Associate	Associate - People Operations	66249.15	3	4.07	27	Male	Hispanic	2022-07-22	NULL	2.00	8.00	1.00	0	1.129	26499.6600	3+ Years (Tenured)	0
3002	People Operations	Associate	Associate - People Operations	72386.57	3	4.22	45	Male	Two or More	2022-05-29	NULL	5.00	2.00	2.00	0	1.234	28954.6280	3+ Years (Tenured)	0
969	People Operations	Associate	Associate - People Operations	46080.47	2	1.20	32	Male	Asian	2025-06-02	NULL	9.99	7.00	8.00	0	0.785	18432.1880	1-3 Years (Mid-Tenure)	0
467	People Operations	Associate	Associate - People Operations	55802.27	4	3.62	33	Non-Binary	Asian	2023-01-03	NULL	3.00	8.00	2.00	0	0.951	22320.9080	3+ Years (Tenured)	1
2955	People Operations	Associate	Associate - People Operations	63606.15	3	0.33	28	Female	African American	2026-04-17	NULL	NULL	NULL	NULL	0	1.084	25442.4600	0-1 Year (Onboarding)	0
2952	People Operations	Associate	Associate - People Operations	55910.31	3	0.25	53	Non-Binary	African American	2026-05-16	NULL	NULL	NULL	NULL	0	0.953	22364.1240	0-1 Year (Onboarding)	0
4276	People Operations	Associate	Associate - People Operations	60829.49	4	1.25	60	Male	Hispanic	2025-05-17	NULL	4.00	5.00	4.00	0	1.037	24331.7960	1-3 Years (Mid-Tenure)	1
3194	People Operations	Associate	Associate - People Operations	59344.99	4	5.04	23	Non-Binary	Asian	2021-08-03	NULL	6.00	4.00	1.00	0	1.012	23737.9960	3+ Years (Tenured)	0
3514	People Operations	Associate	Associate - People Operations	47218.14	1	2.45	34	Other	Asian	2024-03-05	NULL	5.00	7.00	2.00	0	0.805	18887.2560	1-3 Years (Mid-Tenure)	0
3185	People Operations	Associate	Associate - People Operations	72974.57	4	2.49	31	Male	Hispanic	2024-02-17	NULL	8.00	9.99	4.00	0	1.244	29189.8280	1-3 Years (Mid-Tenure)	0
60	People Operations	Associate	Associate - People Operations	49078.01	2	1.42	29	Other	African American	2025-03-16	NULL	6.00	4.00	1.00	0	0.837	19631.2040	1-3 Years (Mid-Tenure)	0
4274	People Operations	Associate	Associate - People Operations	42703.25	4	2.23	52	Non-Binary	Two or More	2024-05-24	NULL	7.00	9.99	5.00	0	0.728	17081.3000	1-3 Years (Mid-Tenure)	0
56	People Operations	Associate	Associate - People Operations	58569.68	4	3.64	43	Other	African American	2022-12-26	NULL	6.00	4.00	6.00	0	0.998	23427.8720	3+ Years (Tenured)	0
3173	People Operations	Associate	Associate - People Operations	58162.38	5	3.33	33	Other	African American	2023-04-18	NULL	5.00	4.00	1.00	0	0.991	23264.9520	3+ Years (Tenured)	0
3160	People Operations	Associate	Associate - People Operations	68899.77	3	2.62	39	Other	African American	2023-12-31	NULL	5.00	4.00	6.00	0	1.174	27559.9080	1-3 Years (Mid-Tenure)	0
1576	People Operations	Associate	associate - people operations	71436.25	5	4.74	43	Female	African American	2021-11-20	NULL	8.00	6.00	6.00	0	1.218	28574.5000	3+ Years (Tenured)	0
3139	People Operations	Associate	Associate - People Operations	59427.32	3	2.33	47	Female	Hispanic	2024-04-17	NULL	2.00	1.00	5.00	0	1.013	23770.9280	1-3 Years (Mid-Tenure)	0
3116	People Operations	Associate	Associate - People Operations	67139.78	1	4.08	50	Male	African American	2022-07-19	NULL	6.00	7.00	NULL	0	1.144	26855.9120	3+ Years (Tenured)	0
4298	People Operations	Associate	Associate - People Operations	69905.09	3	1.99	27	Other	Hispanic	2023-01-02	2024-12-30	6.00	9.00	8.00	1	1.192	27962.0360	1-3 Years (Mid-Tenure)	0
3105	People Operations	Associate	Associate - People Operations	72984.79	1	1.77	55	Other	Asian	2024-11-07	NULL	9.99	8.00	4.00	0	1.244	29193.9160	1-3 Years (Mid-Tenure)	0
1619	People Operations	Associate	Associate - People Operations	48389.11	4	0.66	44	Non-Binary	Two or More	2025-12-16	NULL	5.00	5.00	5.00	0	0.825	19355.6440	0-1 Year (Onboarding)	0
3094	People Operations	Associate	Associate - People Operations	55116.13	2	1.49	27	Male	Hispanic	2025-02-17	NULL	1.00	4.00	1.00	0	0.939	22046.4520	1-3 Years (Mid-Tenure)	0
4304	People Operations	Associate	Associate - People Operations	67524.56	4	0.47	29	Male	Asian	2026-02-23	NULL	5.00	6.00	5.00	0	1.151	27009.8240	0-1 Year (Onboarding)	0
3091	People Operations	Associate	associate - people operations	56109.76	3	1.56	35	Non-Binary	Asian	2025-01-24	NULL	8.00	4.00	2.00	0	0.956	22443.9040	1-3 Years (Mid-Tenure)	0
3969	People Operations	Associate	Associate - People Operations	73027.04	3	3.66	30	Female	Two or More	2022-12-17	NULL	8.00	5.00	4.00	0	1.245	29210.8160	3+ Years (Tenured)	0
1107	People Operations	Associate	Associate - People Operations	45529.62	3	2.05	43	Non-Binary	Asian	2024-07-27	NULL	3.00	2.00	5.00	0	0.776	18211.8480	1-3 Years (Mid-Tenure)	0
4024	People Operations	Associate	Associate - People Operations	51073.06	1	1.62	42	Other	African American	2025-01-01	NULL	4.00	9.00	4.00	0	0.871	20429.2240	1-3 Years (Mid-Tenure)	0
143	People Operations	Associate	Associate - People Operations	60238.73	3	1.22	46	Non-Binary	Two or More	2023-02-05	2024-04-27	6.00	8.00	9.99	0	1.027	24095.4920	1-3 Years (Mid-Tenure)	0
4012	People Operations	Associate	Associate - People Operations	64241.26	5	1.18	45	Non-Binary	Asian	2025-06-09	NULL	3.00	1.00	1.00	0	1.095	25696.5040	1-3 Years (Mid-Tenure)	1
1351	People Operations	Associate	Associate - People Operations	71157.06	4	4.78	39	Male	African American	2021-11-05	NULL	7.00	8.00	7.00	0	1.213	28462.8240	3+ Years (Tenured)	0
3997	People Operations	Associate	Associate - People Operations	62241.05	3	3.13	37	Male	Hispanic	2023-06-29	NULL	6.00	2.00	5.00	0	1.061	24896.4200	3+ Years (Tenured)	0
3993	People Operations	Associate	Associate - People Operations	66136.87	3	0.08	30	Male	Two or More	2026-07-18	NULL	NULL	NULL	NULL	0	1.127	26454.7480	0-1 Year (Onboarding)	0
1100	People Operations	Associate	Associate - People Operations	71545.40	4	3.20	28	Female	Two or More	2023-06-03	NULL	5.00	5.00	7.00	0	1.219	28618.1600	3+ Years (Tenured)	0
1132	People Operations	Associate	Associate - People Operations	46289.61	1	2.05	39	Female	Hispanic	2024-07-29	NULL	6.00	5.00	6.00	0	0.789	18515.8440	1-3 Years (Mid-Tenure)	0
1283	People Operations	Associate	Associate - People Operations	46656.05	3	2.28	21	Other	Asian	2024-05-03	NULL	4.00	6.00	6.00	0	0.795	18662.4200	1-3 Years (Mid-Tenure)	0
1096	People Operations	Associate	Associate - People Operations	62526.90	4	1.18	37	Male	Hispanic	2025-06-09	NULL	9.99	7.00	9.00	0	1.066	25010.7600	1-3 Years (Mid-Tenure)	0
3947	People Operations	Associate	Associate - People Operations	63462.91	3	4.13	43	Non-Binary	Two or More	2022-06-29	NULL	3.00	4.00	3.00	0	1.082	25385.1640	3+ Years (Tenured)	0
3934	People Operations	Associate	Associate - People Operations	49974.52	1	0.42	36	Male	African American	2025-07-26	2025-12-25	3.00	1.00	1.00	1	0.852	19989.8080	0-1 Year (Onboarding)	0
3901	People Operations	Associate	Associate - People Operations	57212.94	5	1.91	54	Male	Two or More	2024-09-17	NULL	7.00	5.00	7.00	0	0.975	22885.1760	1-3 Years (Mid-Tenure)	0
3884	People Operations	Associate	Associate - People Operations	47393.51	3	1.09	27	Female	Caucasian	2025-07-12	NULL	8.00	9.00	1.00	0	0.808	18957.4040	1-3 Years (Mid-Tenure)	0
1367	People Operations	Associate	Associate - People Operations	44120.26	2	1.48	25	Other	African American	2025-02-20	NULL	9.00	9.99	4.00	0	0.752	17648.1040	1-3 Years (Mid-Tenure)	0
1371	People Operations	Associate	Associate - People Operations	55707.38	3	NULL	29	Male	Asian	0000-00-00	NULL	9.99	5.00	7.00	0	0.950	22282.9520	3+ Years (Tenured)	0
3880	People Operations	Associate	Associate - People Operations	57568.24	4	4.91	43	Non-Binary	Hispanic	2021-09-18	NULL	1.00	1.00	4.00	0	0.981	23027.2960	3+ Years (Tenured)	1
4049	People Operations	Associate	Associate - People Operations	72860.40	4	1.10	40	Female	Two or More	2025-07-10	NULL	6.00	4.00	4.00	0	1.242	29144.1600	1-3 Years (Mid-Tenure)	0
4138	People Operations	Associate	Associate - People Operations	66813.78	5	3.61	41	Male	Asian	2023-01-04	NULL	9.00	6.00	7.00	0	1.139	26725.5120	3+ Years (Tenured)	0
1291	People Operations	Associate	Associate - People Operations	63900.22	2	3.01	53	Female	Asian	2023-08-11	NULL	4.00	NULL	3.00	0	1.089	25560.0880	3+ Years (Tenured)	0
4092	People Operations	Associate	Associate - People Operations	63843.24	3	1.14	39	Male	African American	2024-05-05	2025-06-25	3.00	7.00	9.99	0	1.088	25537.2960	1-3 Years (Mid-Tenure)	0
1293	People Operations	Associate	Associate - People Operations	52802.29	1	2.32	46	Other	African American	2024-04-19	NULL	3.00	8.00	NULL	0	0.900	21120.9160	1-3 Years (Mid-Tenure)	0
116	People Operations	Associate	Associate - People Operations	42924.85	4	1.90	44	Male	Caucasian	2024-09-19	NULL	4.00	4.00	9.00	0	0.732	17169.9400	1-3 Years (Mid-Tenure)	1
4145	People Operations	Associate	Associate - People Operations	73579.17	4	0.61	53	Female	Hispanic	2026-01-05	NULL	NULL	NULL	NULL	0	1.254	29431.6680	0-1 Year (Onboarding)	0
4170	People Operations	Associate	Associate - People Operations	40593.66	3	1.09	54	Non-Binary	Asian	2025-07-13	NULL	7.00	7.00	3.00	0	0.692	16237.4640	1-3 Years (Mid-Tenure)	0
4080	People Operations	Associate	Associate - People Operations	66125.47	4	3.55	39	Male	African American	2023-01-26	NULL	4.00	4.00	6.00	0	1.127	26450.1880	3+ Years (Tenured)	1
4078	People Operations	Associate	Associate - People Operations	67761.00	4	2.95	44	Non-Binary	Hispanic	2023-09-02	NULL	1.00	4.00	4.00	0	1.155	27104.4000	1-3 Years (Mid-Tenure)	1
3879	People Operations	Associate	Associate - People Operations	57479.73	5	1.67	43	Male	Two or More	2024-12-15	NULL	2.00	2.00	4.00	0	0.980	22991.8920	1-3 Years (Mid-Tenure)	1
4045	People Operations	Associate	Associate - People Operations	66752.92	4	0.53	38	Male	NULL	2026-02-04	NULL	7.00	4.00	9.00	0	1.138	26701.1680	0-1 Year (Onboarding)	0
129	People Operations	Associate	Associate - People Operations	74422.69	1	2.17	30	Female	African American	2024-06-14	NULL	1.00	5.00	4.00	0	1.269	29769.0760	1-3 Years (Mid-Tenure)	0
