application_id	requisition_id	department_id	date_applied	screen_passed	interview_passed	offer_extended	offer_accepted	hire_date	time_to_fill_days
1907	REQ-2026-293	14	2026-04-28	0	0	0	0	NULL	NULL
1908	REQ-2025-209	6	2025-10-21	0	0	0	0	NULL	NULL
1909	REQ-2025-124	8	2025-09-14	1	0	0	0	NULL	NULL
1910	REQ-2026-118	15	2026-02-24	1	0	0	0	NULL	NULL
1911	REQ-2025-257	16	2025-11-11	1	0	0	0	NULL	NULL
1912	REQ-2025-318	3	2025-08-21	0	0	0	0	NULL	NULL
1913	REQ-2026-269	6	2026-05-22	0	0	0	0	NULL	NULL
1914	REQ-2025-212	16	2026-07-22	1	0	0	0	NULL	NULL
1915	REQ-2025-314	16	2026-04-07	1	0	0	0	NULL	NULL
1916	REQ-2026-322	15	2026-04-25	0	0	0	0	NULL	NULL
1917	REQ-2026-163	10	2026-06-11	0	0	0	0	NULL	NULL
1918	REQ-2025-156	12	2026-03-05	0	0	0	0	NULL	NULL
1919	REQ-2025-207	10	2026-04-01	1	0	0	0	NULL	NULL
1920	REQ-2025-173	1	2025-11-02	0	0	0	0	NULL	NULL
1921	REQ-2025-129	4	2026-05-02	1	0	0	0	NULL	NULL
1922	REQ-2025-122	13	2026-05-04	0	0	0	0	NULL	NULL
1923	REQ-2025-129	14	2026-04-13	1	1	0	0	NULL	NULL
1924	REQ-2025-192	6	2026-07-22	0	0	0	0	NULL	NULL
1925	REQ-2026-116	11	2026-04-29	0	0	0	0	NULL	NULL
1926	REQ-2025-212	3	2026-06-10	0	0	0	0	NULL	NULL
1927	REQ-2025-289	10	2025-10-04	1	1	0	0	NULL	NULL
1928	REQ-2026-351	9	2026-04-05	1	1	1	1	2026-05-10	35
1929	REQ-2025-180	13	2026-04-23	0	0	0	0	NULL	NULL
1930	REQ-2025-152	5	2026-06-18	1	0	0	0	NULL	NULL
1931	REQ-2025-154	2	2026-06-05	0	0	0	0	NULL	NULL
1932	REQ-2025-243	5	2026-04-23	1	0	0	0	NULL	NULL
1933	REQ-2025-173	14	2025-08-16	0	0	0	0	NULL	NULL
1934	REQ-2026-202	16	2026-06-03	1	0	0	0	NULL	NULL
1935	REQ-2026-199	8	2025-08-05	0	0	0	0	NULL	NULL
1936	REQ-2026-316	12	2025-12-15	1	1	0	0	NULL	NULL
1937	REQ-2025-231	16	2026-04-06	1	0	0	0	NULL	NULL
1938	REQ-2025-190	16	2025-08-15	1	0	0	0	NULL	NULL
1939	REQ-2026-277	1	2025-12-20	1	0	0	0	NULL	NULL
1940	REQ-2026-322	16	2026-03-12	0	0	0	0	NULL	NULL
1941	REQ-2025-302	3	2026-07-23	0	0	0	0	NULL	NULL
1942	REQ-2026-335	11	2026-02-14	1	1	0	0	NULL	NULL
1943	REQ-2025-298	3	2025-09-22	1	0	0	0	NULL	NULL
1944	NULL	6	2026-05-27	0	0	0	0	NULL	NULL
1945	REQ-2025-105	5	2026-06-02	0	0	0	0	NULL	NULL
1946	REQ-2025-285	4	2026-01-28	1	1	0	0	NULL	NULL
1947	REQ-2026-127	11	2026-02-08	1	0	0	0	NULL	NULL
1948	REQ-2026-145	4	2025-11-23	1	0	0	0	NULL	NULL
1949	REQ-2026-226	3	2026-03-18	1	0	0	0	NULL	NULL
1950	REQ-2025-190	11	2026-03-23	1	1	1	1	2026-04-10	18
1951	REQ-2026-121	7	2026-07-04	1	1	0	0	NULL	NULL
1952	REQ-2026-226	6	2025-10-26	0	0	0	0	NULL	NULL
1953	REQ-2025-262	6	2025-08-31	1	0	0	0	NULL	NULL
1954	REQ-2025-102	16	2026-04-30	0	0	0	0	NULL	NULL
1955	REQ-2026-145	4	2026-02-04	1	0	0	0	NULL	NULL
1956	REQ-2025-162	9	2025-09-01	0	0	0	0	NULL	NULL
1957	REQ-2025-180	14	2026-03-13	1	0	0	0	NULL	NULL
1958	REQ-2025-136	15	2026-01-29	1	1	0	0	NULL	NULL
1959	REQ-2026-331	4	2026-07-16	1	0	0	0	NULL	NULL
1960	REQ-2026-230	15	2026-02-09	0	0	0	0	NULL	NULL
1961	REQ-2025-142	3	2026-05-08	0	0	0	0	NULL	NULL
1962	REQ-2026-132	8	2026-03-13	1	0	0	0	NULL	NULL
1963	REQ-2026-107	6	2026-01-21	0	0	0	0	NULL	NULL
1964	REQ-2025-292	10	2025-08-21	1	0	0	0	NULL	NULL
1965	REQ-2025-104	9	2026-04-01	1	0	0	0	NULL	NULL
1966	REQ-2025-102	7	2025-10-28	1	1	1	0	NULL	NULL
1967	REQ-2025-184	16	2026-04-11	0	0	0	0	NULL	NULL
1968	REQ-2026-109	4	2026-07-30	1	0	0	0	NULL	NULL
1969	REQ-2026-193	2	2025-10-01	0	0	0	0	NULL	NULL
1970	REQ-2026-193	11	2025-12-16	1	0	0	0	NULL	NULL
1971	REQ-2025-289	1	2025-11-07	1	0	0	0	NULL	NULL
1972	REQ-2026-287	3	2025-08-15	0	0	0	0	NULL	NULL
1973	REQ-2026-109	11	2025-09-25	1	0	0	0	NULL	NULL
1974	REQ-2025-101	6	2026-04-02	0	0	0	0	NULL	NULL
1975	REQ-2026-309	12	2025-10-15	1	0	0	0	NULL	NULL
1976	REQ-2026-232	8	2026-02-11	0	0	0	0	NULL	NULL
1977	REQ-2025-321	5	2026-01-17	1	1	0	0	NULL	NULL
1978	REQ-2025-255	15	2026-07-13	1	0	0	0	NULL	NULL
1979	REQ-2026-202	8	2026-01-08	1	1	0	0	NULL	NULL
1980	REQ-2026-148	8	2025-08-25	1	0	0	0	NULL	NULL
1981	REQ-2025-334	4	2025-12-29	1	1	1	1	2026-03-04	65
1982	REQ-2026-317	7	2026-01-26	1	1	1	1	2026-03-30	63
1983	REQ-2026-336	10	2026-03-27	1	1	0	0	NULL	NULL
1984	REQ-2026-193	7	2025-11-02	0	0	0	0	NULL	NULL
1985	REQ-2025-271	3	09/19/2025	1	1	1	1	2025-10-22	33
1986	REQ-2025-332	5	2026-05-19	0	0	0	0	NULL	NULL
1987	REQ-2025-233	1	2026-06-12	1	0	0	0	NULL	NULL
1988	REQ-2025-341	13	2026-05-20	1	1	0	0	NULL	NULL
1989	REQ-2026-286	5	2025-11-14	0	0	0	0	NULL	NULL
1990	REQ-2026-232	15	2025-12-15	1	1	0	0	NULL	NULL
1991	REQ-2026-266	13	2025-09-24	0	0	0	0	NULL	NULL
1992	REQ-2025-333	8	2025-08-16	1	1	0	0	NULL	NULL
1993	REQ-2025-298	15	2025-11-14	1	1	0	0	NULL	NULL
1994	REQ-2025-239	16	2026-02-24	1	0	0	0	NULL	NULL
1995	REQ-2025-229	8	2026-06-20	0	0	0	0	NULL	NULL
1996	REQ-2026-166	7	2026-03-21	0	0	0	0	NULL	NULL
1997	REQ-2025-292	6	2026-07-27	1	1	0	0	NULL	NULL
1998	REQ-2025-289	8	2026-07-28	1	0	0	0	NULL	NULL
1999	REQ-2026-322	5	2025-12-03	0	0	0	0	NULL	NULL
2000	REQ-2026-103	16	2025-09-20	1	1	0	0	NULL	NULL
2001	REQ-2026-299	8	11/14/2025	1	0	0	0	NULL	NULL
2002	REQ-2025-125	11	2026-07-09	1	0	0	0	NULL	NULL
2003	REQ-2025-234	5	2026-01-05	1	0	0	0	NULL	NULL
2004	REQ-2025-146	15	2025-09-11	1	1	0	0	NULL	NULL
2005	REQ-2025-340	11	2026-01-23	1	1	0	0	NULL	NULL
2006	REQ-2026-166	12	2025-10-17	0	0	0	0	NULL	NULL
2007	REQ-2025-137	14	2026-07-18	0	0	0	0	NULL	NULL
2008	REQ-2026-319	10	2026-04-17	1	1	1	1	2026-06-09	53
2009	REQ-2025-154	6	2026-02-19	0	0	0	0	NULL	NULL
2010	REQ-2026-296	1	2025-10-15	1	0	0	0	NULL	NULL
2011	REQ-2025-300	16	2025-11-20	0	0	0	0	NULL	NULL
2012	REQ-2025-306	5	2025-10-23	0	0	0	0	NULL	NULL
2013	REQ-2025-302	1	2025-11-21	0	0	0	0	NULL	NULL
2014	REQ-2025-162	7	2026-04-14	1	0	0	0	NULL	NULL
2015	REQ-2025-342	12	2025-09-06	0	0	0	0	NULL	NULL
2016	REQ-2026-128	11	2026-01-10	1	1	0	0	NULL	NULL
2017	REQ-2025-207	4	2026-07-11	1	0	0	0	NULL	NULL
2018	REQ-2026-267	16	2025-09-30	1	1	0	0	NULL	NULL
2019	REQ-2026-303	7	2025-08-15	1	0	0	0	NULL	NULL
2020	REQ-2025-279	9	2026-03-21	0	0	0	0	NULL	NULL
2021	REQ-2026-217	6	2025-09-07	1	0	0	0	NULL	NULL
2022	REQ-2025-265	16	2026-05-11	1	1	0	0	NULL	NULL
2023	REQ-2025-120	2	2025-11-28	0	0	0	0	NULL	NULL
2024	REQ-2026-183	14	2025-08-20	1	1	0	0	NULL	NULL
2025	REQ-2025-326	9	2026-05-13	0	0	0	0	NULL	NULL
2026	REQ-2026-185	7	2025-12-27	1	1	0	0	NULL	NULL
2027	REQ-2026-344	6	2025-08-07	1	1	0	0	NULL	NULL
2028	REQ-2026-249	7	2026-04-15	1	1	1	1	2026-05-28	43
2029	REQ-2025-318	11	2026-07-13	1	1	0	0	NULL	NULL
2030	REQ-2026-270	6	2026-07-26	1	1	0	0	NULL	NULL
2031	REQ-2025-101	11	2026-02-20	1	0	0	0	NULL	NULL
2032	REQ-2026-116	12	2025-10-13	0	0	0	0	NULL	NULL
2033	REQ-2025-212	14	2025-11-01	1	0	0	0	NULL	NULL
2034	REQ-2025-314	13	2026-07-05	0	0	0	0	NULL	NULL
2035	REQ-2025-179	9	2026-05-22	1	1	0	0	NULL	NULL
2036	REQ-2026-166	14	2026-02-12	0	0	0	0	NULL	NULL
2037	REQ-2025-327	1	2026-01-08	1	1	0	0	NULL	NULL
2038	REQ-2026-118	8	2025-08-31	0	0	0	0	NULL	NULL
2039	REQ-2025-243	1	2025-08-02	1	1	1	1	2025-08-30	28
2040	REQ-2025-184	3	2026-06-15	1	0	0	0	NULL	NULL
2041	REQ-2026-161	12	2025-12-02	1	1	1	1	2026-01-15	44
2042	REQ-2026-316	3	2026-06-25	1	0	0	0	NULL	NULL
2043	REQ-2025-177	12	2025-11-29	0	0	0	0	NULL	NULL
2044	REQ-2025-218	12	2025-11-24	0	0	0	0	NULL	NULL
2045	REQ-2025-326	16	02/08/2026	0	0	0	0	NULL	NULL
2046	REQ-2026-204	3	2026-06-20	1	0	0	0	NULL	NULL
2047	REQ-2026-227	12	2026-05-16	0	0	0	0	NULL	NULL
2048	REQ-2025-350	5	2026-07-24	1	0	0	0	NULL	NULL
2049	REQ-2026-299	7	2026-04-20	1	1	0	0	NULL	NULL
2050	REQ-2025-167	10	2026-04-19	1	0	0	0	NULL	NULL
2051	REQ-2026-227	14	2025-12-14	0	0	0	0	NULL	NULL
2052	REQ-2025-283	8	2026-03-19	0	0	0	0	NULL	NULL
2053	REQ-2026-185	14	2025-10-21	1	0	0	0	NULL	NULL
2054	REQ-2025-178	15	2026-06-06	1	1	0	0	NULL	NULL
2055	REQ-2025-139	9	2026-01-25	0	0	0	0	NULL	NULL
2056	REQ-2025-304	7	2026-01-31	0	0	0	0	NULL	NULL
2057	REQ-2025-302	15	2025-12-07	0	0	0	0	NULL	NULL
2058	REQ-2025-324	1	2025-09-25	1	0	0	0	NULL	NULL
2059	REQ-2025-260	11	2026-01-25	1	0	0	0	NULL	NULL
2060	REQ-2026-310	1	2026-04-05	1	0	0	0	NULL	NULL
2061	REQ-2025-220	4	2025-09-03	1	0	0	0	NULL	NULL
2062	REQ-2026-197	15	2025-11-27	1	1	1	1	2025-12-14	17
2063	REQ-2026-331	7	2026-05-14	1	0	0	0	NULL	NULL
2064	REQ-2025-192	5	2025-09-09	0	0	0	0	NULL	NULL
2065	REQ-2025-209	3	2026-04-22	0	0	0	0	NULL	NULL
2066	REQ-2025-327	6	2025-12-07	1	1	0	0	NULL	NULL
2067	REQ-2025-101	11	2025-12-05	1	1	0	0	NULL	NULL
2068	REQ-2026-317	5	2026-07-29	0	0	0	0	NULL	NULL
2069	REQ-2026-232	9	2026-05-27	1	0	0	0	NULL	NULL
2070	REQ-2026-119	8	2025-08-17	0	0	0	0	NULL	NULL
2071	REQ-2025-292	1	2026-07-29	1	1	0	0	NULL	NULL
2072	REQ-2025-175	6	2026-07-26	1	0	0	0	NULL	NULL
2073	REQ-2025-216	10	2026-05-06	0	0	0	0	NULL	NULL
2074	NULL	13	2026-07-11	0	0	0	0	NULL	NULL
2075	REQ-2025-212	9	2026-04-07	0	0	0	0	NULL	NULL
2076	REQ-2026-143	12	2025-08-13	1	1	1	0	NULL	NULL
2077	REQ-2025-258	15	11/23/2025	1	0	0	0	NULL	NULL
2078	REQ-2025-334	1	2026-05-08	1	1	0	0	NULL	NULL
2079	REQ-2025-101	1	2026-01-10	1	0	0	0	NULL	NULL
2080	REQ-2026-284	7	2026-02-13	0	0	0	0	NULL	NULL
2081	REQ-2025-248	8	2026-03-24	1	1	1	0	NULL	NULL
2082	REQ-2026-181	15	2026-04-23	0	0	0	0	NULL	NULL
2083	REQ-2025-326	12	2026-06-20	1	0	0	0	NULL	NULL
2084	REQ-2025-313	6	2026-04-22	1	0	0	0	NULL	NULL
2085	REQ-2025-215	5	2026-05-30	0	0	0	0	NULL	NULL
2086	REQ-2026-107	12	2025-08-26	0	0	0	0	NULL	NULL
2087	REQ-2026-155	2	2026-02-04	0	0	0	0	NULL	NULL
2088	REQ-2026-246	12	2025-12-01	1	1	0	0	NULL	NULL
2089	REQ-2025-283	11	2026-01-18	1	1	0	0	NULL	NULL
2090	REQ-2026-133	16	2025-12-07	1	0	0	0	NULL	NULL
2091	REQ-2026-242	1	2026-03-18	1	1	0	0	NULL	NULL
2092	REQ-2026-221	2	2026-01-31	0	0	0	0	NULL	NULL
2093	REQ-2026-272	11	2026-05-09	1	0	0	0	NULL	NULL
2094	REQ-2026-118	9	2026-07-08	0	0	0	0	NULL	NULL
2095	REQ-2025-108	5	2025-11-14	0	0	0	0	NULL	NULL
2096	REQ-2026-191	16	2026-01-08	1	1	0	0	NULL	NULL
2097	REQ-2026-261	12	2025-12-20	0	0	0	0	NULL	NULL
2098	REQ-2025-298	2	2026-04-15	0	0	0	0	NULL	NULL
2099	REQ-2025-295	11	2025-10-03	0	0	0	0	NULL	NULL
2100	REQ-2025-172	13	2026-03-31	1	0	0	0	NULL	NULL
2101	REQ-2026-251	11	2025-09-15	0	0	0	0	NULL	NULL
2102	REQ-2025-340	7	2026-01-12	1	1	0	0	NULL	NULL
2103	REQ-2026-293	14	2025-09-13	0	0	0	0	NULL	NULL
2104	REQ-2025-323	10	2026-04-11	1	1	0	0	NULL	NULL
2105	REQ-2025-306	2	2026-03-23	1	0	0	0	NULL	NULL
2106	REQ-2026-138	12	2026-07-18	1	0	0	0	NULL	NULL
2107	REQ-2025-165	9	2026-03-28	0	0	0	0	NULL	NULL
2108	REQ-2025-346	15	2026-01-19	1	0	0	0	NULL	NULL
2109	REQ-2026-345	14	2025-08-27	0	0	0	0	NULL	NULL
2110	REQ-2025-135	6	2025-11-21	1	0	0	0	NULL	NULL
2111	REQ-2026-247	9	2026-06-23	0	0	0	0	NULL	NULL
2112	REQ-2026-193	7	2026-03-26	0	0	0	0	NULL	NULL
2113	REQ-2025-274	8	2026-07-12	0	0	0	0	NULL	NULL
2114	REQ-2025-164	5	2025-10-18	1	1	0	0	NULL	NULL
2115	REQ-2025-343	13	2026-03-05	0	0	0	0	NULL	NULL
2116	REQ-2025-268	12	2025-08-05	1	0	0	0	NULL	NULL
2117	REQ-2025-288	8	2026-03-05	0	0	0	0	NULL	NULL
2118	REQ-2025-142	5	2026-03-31	1	1	0	0	NULL	NULL
2119	REQ-2026-290	9	2025-10-06	0	0	0	0	NULL	NULL
2120	REQ-2026-277	2	2026-07-05	0	0	0	0	NULL	NULL
2121	REQ-2026-103	2	2026-05-21	0	0	0	0	NULL	NULL
2122	REQ-2026-161	3	2025-10-29	1	1	0	0	NULL	NULL
2123	REQ-2025-295	7	2026-07-08	1	0	0	0	NULL	NULL
2124	REQ-2025-314	15	2026-04-18	0	0	0	0	NULL	NULL
2125	REQ-2025-112	1	2026-01-01	1	0	0	0	NULL	NULL
2126	REQ-2025-350	15	2025-10-12	1	1	1	1	2025-11-23	42
2127	REQ-2026-299	6	2026-07-21	0	0	0	0	NULL	NULL
2128	REQ-2026-195	11	02/27/2026	0	0	0	0	NULL	NULL
2129	REQ-2026-253	4	2026-05-08	0	0	0	0	NULL	NULL
2130	REQ-2025-350	5	2026-07-22	1	0	0	0	NULL	NULL
2131	REQ-2026-199	12	2026-04-05	0	0	0	0	NULL	NULL
2132	REQ-2026-204	4	2025-08-01	1	1	1	1	2025-10-02	62
2133	REQ-2025-171	13	2025-11-20	0	0	0	0	NULL	NULL
2134	REQ-2025-205	12	2026-05-04	0	0	0	0	NULL	NULL
2135	REQ-2025-162	15	2026-02-03	0	0	0	0	NULL	NULL
2136	REQ-2025-285	13	2025-08-30	0	0	0	0	NULL	NULL
2137	REQ-2026-251	4	2026-07-02	1	0	0	0	NULL	NULL
2138	REQ-2025-184	10	2025-12-17	0	0	0	0	NULL	NULL
2139	REQ-2026-121	2	10/24/2025	0	0	0	0	NULL	NULL
2140	REQ-2025-220	2	2026-07-21	0	0	0	0	NULL	NULL
2141	REQ-2026-183	15	2025-09-25	0	0	0	0	NULL	NULL
2142	REQ-2025-301	14	2025-10-18	0	0	0	0	NULL	NULL
2143	REQ-2025-325	10	2026-01-30	1	0	0	0	NULL	NULL
2144	REQ-2025-278	13	2025-10-20	1	1	0	0	NULL	NULL
2145	REQ-2026-103	11	2026-02-01	1	0	0	0	NULL	NULL
2146	REQ-2026-241	10	2025-10-13	0	0	0	0	NULL	NULL
2147	REQ-2026-235	9	2025-12-14	0	0	0	0	NULL	NULL
2148	REQ-2026-114	13	2026-01-25	0	0	0	0	NULL	NULL
2149	REQ-2026-245	6	2026-03-14	1	0	0	0	NULL	NULL
2150	REQ-2025-177	8	2026-04-01	1	1	0	0	NULL	NULL
2151	REQ-2025-137	15	2025-12-23	0	0	0	0	NULL	NULL
2152	REQ-2025-347	2	2026-06-07	0	0	0	0	NULL	NULL
2153	REQ-2025-117	15	2026-01-28	1	0	0	0	NULL	NULL
2154	REQ-2025-238	13	2026-04-24	1	0	0	0	NULL	NULL
2155	REQ-2025-302	6	2025-09-14	0	0	0	0	NULL	NULL
2156	REQ-2026-210	10	2025-12-26	1	1	0	0	NULL	NULL
2157	REQ-2025-263	7	2025-10-24	0	0	0	0	NULL	NULL
2158	REQ-2025-306	5	2026-06-19	0	0	0	0	NULL	NULL
2159	REQ-2025-276	13	2025-11-22	0	0	0	0	NULL	NULL
2160	REQ-2025-171	11	2026-02-02	1	1	1	1	2026-04-01	58
2161	REQ-2025-112	13	2026-06-19	1	0	0	0	NULL	NULL
2162	REQ-2026-246	5	2026-07-17	0	0	0	0	NULL	NULL
2163	REQ-2026-273	1	2026-06-12	0	0	0	0	NULL	NULL
2164	REQ-2025-281	4	2026-02-11	1	1	1	1	2026-03-12	29
2165	REQ-2025-175	12	2025-10-10	0	0	0	0	NULL	NULL
2166	REQ-2026-144	5	2025-10-25	1	0	0	0	NULL	NULL
2167	REQ-2025-244	4	2025-12-19	0	0	0	0	NULL	NULL
2168	REQ-2025-101	10	2026-03-11	1	0	0	0	NULL	NULL
2169	REQ-2025-158	15	2026-05-28	1	0	0	0	NULL	NULL
2170	REQ-2025-350	11	2025-10-11	1	0	0	0	NULL	NULL
2171	REQ-2026-200	4	2026-04-23	0	0	0	0	NULL	NULL
2172	REQ-2026-348	15	2026-03-17	0	0	0	0	NULL	NULL
2173	REQ-2025-184	8	2026-06-16	1	1	0	0	NULL	NULL
2174	REQ-2026-247	4	2025-11-15	1	1	1	1	2025-12-11	26
2175	REQ-2025-304	5	2025-12-03	0	0	0	0	NULL	NULL
2176	REQ-2026-309	7	2025-08-24	0	0	0	0	NULL	NULL
2177	REQ-2025-231	11	2025-11-24	0	0	0	0	NULL	NULL
2178	REQ-2026-345	1	2026-07-12	0	0	0	0	NULL	NULL
2179	REQ-2025-298	16	2026-07-23	0	0	0	0	NULL	NULL
2180	REQ-2026-277	14	2025-09-08	1	0	0	0	NULL	NULL
2181	REQ-2025-156	15	2025-10-05	1	0	0	0	NULL	NULL
2182	REQ-2025-112	15	2025-11-25	0	0	0	0	NULL	NULL
2183	REQ-2026-241	15	2025-08-25	1	1	1	0	NULL	NULL
2184	REQ-2025-346	9	2026-07-27	1	1	0	0	NULL	NULL
2185	REQ-2025-256	3	2025-10-17	0	0	0	0	NULL	NULL
2186	REQ-2026-194	8	2025-10-05	1	0	0	0	NULL	NULL
2187	REQ-2025-215	14	2026-07-21	0	0	0	0	NULL	NULL
2188	REQ-2026-296	13	2026-04-10	0	0	0	0	NULL	NULL
2189	REQ-2026-294	8	2025-11-04	1	0	0	0	NULL	NULL
2190	REQ-2025-212	12	2025-12-02	0	0	0	0	NULL	NULL
2191	REQ-2026-191	11	2026-02-13	1	0	0	0	NULL	NULL
2192	REQ-2026-103	3	2026-02-03	1	1	0	0	NULL	NULL
2193	REQ-2025-295	1	2026-05-09	0	0	0	0	NULL	NULL
2194	REQ-2025-182	10	2026-05-23	0	0	0	0	NULL	NULL
2195	REQ-2025-324	3	2025-11-27	1	0	0	0	NULL	NULL
2196	REQ-2026-331	9	2025-11-04	0	0	0	0	NULL	NULL
2197	REQ-2026-116	16	2026-05-28	1	1	0	0	NULL	NULL
2198	REQ-2025-268	8	2026-03-15	0	0	0	0	NULL	NULL
2199	REQ-2025-337	14	2025-08-21	1	0	0	0	NULL	NULL
2200	REQ-2026-221	14	2025-10-22	0	0	0	0	NULL	NULL
2201	REQ-2025-252	4	2026-07-16	0	0	0	0	NULL	NULL
2202	REQ-2025-288	5	2026-05-07	0	0	0	0	NULL	NULL
2203	REQ-2025-189	4	2025-10-04	0	0	0	0	NULL	NULL
2204	REQ-2025-108	10	2026-04-28	1	1	0	0	NULL	NULL
2205	REQ-2025-168	9	2026-05-26	0	0	0	0	NULL	NULL
2206	REQ-2026-331	11	2026-05-25	1	0	0	0	NULL	NULL
2207	REQ-2026-148	12	2026-05-17	1	1	1	1	2026-07-15	59
2208	REQ-2026-130	16	2025-12-11	0	0	0	0	NULL	NULL
2209	REQ-2025-305	13	2026-04-22	1	1	0	0	NULL	NULL
2210	REQ-2025-343	10	2026-01-18	0	0	0	0	NULL	NULL
2211	REQ-2025-325	1	2026-01-30	1	0	0	0	NULL	NULL
2212	REQ-2025-220	13	2026-04-20	0	0	0	0	NULL	NULL
2213	REQ-2025-203	8	2026-06-05	1	1	0	0	NULL	NULL
2214	REQ-2025-190	2	2025-10-07	1	1	1	1	2025-11-29	53
2215	REQ-2026-269	3	2026-05-27	0	0	0	0	NULL	NULL
2216	REQ-2025-137	4	2026-04-22	0	0	0	0	NULL	NULL
2217	REQ-2026-290	8	2026-02-06	1	1	0	0	NULL	NULL
2218	REQ-2025-213	16	2025-10-02	1	0	0	0	NULL	NULL
2219	REQ-2026-336	1	2025-10-12	1	1	1	0	NULL	NULL
2220	REQ-2026-116	2	2025-10-28	0	0	0	0	NULL	NULL
2221	REQ-2026-299	5	2026-02-16	0	0	0	0	NULL	NULL
2222	REQ-2025-117	2	2025-08-23	0	0	0	0	NULL	NULL
2223	REQ-2026-303	4	2025-09-15	0	0	0	0	NULL	NULL
2224	REQ-2026-114	7	2025-11-27	0	0	0	0	NULL	NULL
2225	REQ-2025-239	6	2025-09-03	1	0	0	0	NULL	NULL
2226	REQ-2026-194	14	2026-01-13	1	1	1	1	2026-03-10	56
2227	REQ-2026-183	12	2026-01-30	0	0	0	0	NULL	NULL
