survey_id	employee_id	survey_date	engagement_score	manager_satisfaction	work_life_balance_score	eNPS_category
NULL	685	2025-10-31	10	9	10	Promoter
NULL	685	2026-01-31	10	5	9	Passive
NULL	685	2026-04-30	8	3	9	Detractor
NULL	685	2026-07-31	9	8	5	Promoter
NULL	686	2024-07-31	7	3	7	Detractor
NULL	686	2024-10-31	10	7	NULL	Detractor
NULL	686	2025-01-31	8	7	5	Promoter
NULL	686	2025-04-30	8	8	6	Detractor
NULL	686	2025-07-31	10	8	8	Passive
NULL	686	2025-10-31	8	7	7	Promoter
NULL	686	2026-04-30	5	NULL	6	Promoter
NULL	686	2026-07-31	10	5	7	Promoter
NULL	687	2025-10-31	10	7	4	Promoter
NULL	687	2026-01-31	8	3	4	Passive
NULL	687	2026-04-30	9	3	6	Promoter
NULL	687	2026-07-31	8	5	8	Promoter
NULL	689	2024-01-31	10	5	10	Promoter
NULL	689	2024-04-30	9	9	4	Promoter
NULL	689	2024-07-31	8	4	10	Passive
NULL	689	2024-10-31	8	9	9	Passive
NULL	689	2025-01-31	8	3	1	Passive
NULL	689	2025-04-30	9	6	7	Promoter
NULL	689	2025-07-31	9	4	NULL	Promoter
NULL	689	2025-10-31	9	3	9	Promoter
NULL	689	01/31/2026	10	6	7	Promoter
NULL	689	2026-04-30	8	6	3	Passive
NULL	690	2026-04-30	6	10	10	Detractor
NULL	690	2026-07-31	10	10	8	Promoter
NULL	691	2025-01-31	5	4	2	Detractor
NULL	692	2024-04-30	5	7	9	Passive
NULL	692	2024-07-31	10	6	1	Promoter
NULL	692	2024-10-31	6	3	10	Detractor
NULL	692	2025-01-31	8	5	10	Promoter
NULL	692	2025-04-30	4	3	10	Detractor
NULL	692	2025-10-31	8	9	2	Promoter
NULL	692	2026-01-31	6	5	1	Detractor
NULL	692	2026-04-30	6	3	8	Detractor
NULL	693	2025-01-31	10	7	6	Promoter
NULL	693	2026-01-31	10	8	6	Promoter
NULL	693	2026-04-30	8	10	6	Promoter
NULL	694	2024-04-30	1	3	5	Detractor
NULL	694	2024-07-31	3	5	8	Detractor
NULL	694	2025-01-31	4	1	2	Passive
NULL	694	2025-04-30	5	7	7	Passive
NULL	694	2025-07-31	6	1	3	Detractor
NULL	694	2025-10-31	2	4	1	Detractor
NULL	695	2025-01-31	2	3	3	Detractor
NULL	695	2025-04-30	3	2	2	Detractor
NULL	695	2025-10-31	1	5	4	Detractor
NULL	695	2026-01-31	4	1	1	Detractor
NULL	695	2026-07-31	2	4	5	Detractor
NULL	696	2024-04-30	7	5	4	Promoter
NULL	696	2024-10-31	4	7	6	Detractor
NULL	696	2025-01-31	7	6	8	Promoter
NULL	696	2025-10-31	4	7	6	Detractor
NULL	696	2026-01-31	4	7	10	Detractor
NULL	696	2026-04-30	5	5	6	Detractor
NULL	696	2026-07-31	3	5	2	Detractor
NULL	697	2024-07-31	9	7	10	Promoter
NULL	697	2024-10-31	8	5	8	Passive
NULL	697	2025-01-31	10	9	6	Promoter
NULL	697	2025-04-30	9	1	5	Passive
NULL	697	2025-07-31	10	10	10	Promoter
NULL	697	10/31/2025	7	2	8	Promoter
NULL	697	2026-04-30	9	9	6	Promoter
NULL	698	2024-04-30	8	7	7	Promoter
NULL	698	2024-07-31	9	10	10	Promoter
NULL	698	2025-01-31	10	4	6	Promoter
NULL	698	04/30/2025	10	5	6	Passive
NULL	698	2025-10-31	7	8	9	Promoter
NULL	698	2026-01-31	10	6	9	Promoter
NULL	699	10/31/2025	8	5	3	Passive
NULL	699	2026-01-31	7	7	8	Passive
NULL	699	2026-04-30	8	5	7	Detractor
NULL	701	2026-01-31	4	2	3	Passive
NULL	701	2026-07-31	7	6	3	Detractor
NULL	702	2024-01-31	2	5	1	Passive
NULL	702	2025-01-31	6	8	6	Detractor
NULL	702	2025-04-30	5	2	3	Detractor
NULL	702	07/31/2025	8	1	8	Passive
NULL	702	2025-10-31	4	9	4	Passive
NULL	703	2024-01-31	5	5	2	Detractor
NULL	703	2024-04-30	1	3	1	Detractor
NULL	703	2024-10-31	1	4	2	Detractor
NULL	703	2025-01-31	3	2	4	Detractor
NULL	703	2025-04-30	1	2	NULL	Passive
NULL	703	2025-07-31	3	3	2	Passive
NULL	703	2025-10-31	1	1	3	Detractor
NULL	704	2024-04-30	9	8	6	Promoter
NULL	704	2024-07-31	7	10	5	Passive
NULL	704	2024-10-31	6	8	8	Detractor
NULL	704	2025-01-31	3	6	6	Promoter
NULL	704	04/30/2025	7	8	8	Detractor
NULL	704	2025-07-31	7	5	3	Promoter
NULL	704	2025-10-31	8	9	9	Passive
NULL	704	2026-01-31	8	6	10	Passive
NULL	704	2026-04-30	7	NULL	5	Passive
NULL	704	2026-07-31	9	5	9	Promoter
NULL	705	2026-07-31	9	8	9	Promoter
NULL	706	2024-04-30	3	1	NULL	Passive
NULL	706	2024-07-31	4	5	3	Detractor
NULL	706	2025-01-31	4	1	5	Detractor
NULL	706	2025-10-31	3	3	2	Detractor
NULL	706	2026-01-31	5	3	3	Detractor
NULL	706	2026-04-30	6	5	7	Detractor
NULL	706	2026-07-31	4	7	1	Detractor
NULL	707	2024-04-30	4	5	6	Detractor
NULL	707	2024-07-31	7	4	2	Passive
NULL	707	2024-10-31	6	6	4	Detractor
NULL	707	2025-01-31	4	4	7	Detractor
NULL	707	2025-04-30	6	9	5	Detractor
NULL	707	2025-10-31	5	1	7	Passive
NULL	707	2026-01-31	8	7	8	Promoter
NULL	707	2026-04-30	8	2	8	Promoter
NULL	707	2026-07-31	6	8	5	Passive
NULL	708	2026-07-31	6	5	10	Promoter
NULL	709	2024-01-31	4	5	6	Detractor
NULL	709	2024-07-31	5	3	6	Detractor
NULL	709	2024-10-31	1	5	2	Detractor
NULL	709	2025-10-31	4	NULL	1	Detractor
NULL	709	2026-01-31	4	6	1	Detractor
NULL	709	2026-07-31	1	8	2	Passive
NULL	710	2025-07-31	4	4	2	Detractor
NULL	710	2025-10-31	3	NULL	2	Promoter
NULL	710	2026-01-31	4	9	1	Passive
NULL	710	2026-04-30	7	2	8	Promoter
NULL	710	2026-07-31	7	6	6	Promoter
NULL	711	2025-01-31	10	NULL	10	Promoter
NULL	711	2025-04-30	9	2	10	Promoter
NULL	711	2025-07-31	10	7	9	Promoter
NULL	711	2025-10-31	10	9	8	Promoter
NULL	711	2026-01-31	8	6	9	Passive
NULL	711	2026-04-30	10	7	2	Promoter
NULL	712	2024-04-30	2	6	1	Passive
NULL	712	2024-07-31	1	1	1	Passive
NULL	712	2024-10-31	3	1	1	Detractor
NULL	712	2025-04-30	2	1	1	Detractor
NULL	712	2025-07-31	5	2	1	Passive
NULL	712	2025-10-31	2	2	3	Passive
NULL	712	2026-01-31	1	5	3	Detractor
NULL	713	2024-01-31	6	8	9	Detractor
NULL	713	2024-04-30	6	8	6	Detractor
NULL	713	2024-07-31	9	5	2	Promoter
NULL	713	2025-01-31	7	9	6	Detractor
NULL	713	2025-04-30	9	5	7	Promoter
NULL	713	2025-07-31	8	NULL	1	Passive
NULL	713	2025-10-31	5	5	8	Passive
NULL	713	2026-01-31	8	3	10	Promoter
NULL	713	2026-07-31	7	4	1	Promoter
NULL	715	2025-07-31	6	10	10	Detractor
NULL	715	2026-04-30	10	7	6	Promoter
NULL	715	2026-07-31	8	8	2	Passive
NULL	716	2026-04-30	5	5	6	Detractor
NULL	717	2024-01-31	8	5	9	Detractor
NULL	717	2024-07-31	6	2	4	Detractor
NULL	717	2025-10-31	5	4	9	Detractor
NULL	717	2026-01-31	7	6	10	Promoter
NULL	717	2026-07-31	9	3	4	Promoter
NULL	718	2024-01-31	4	4	4	Detractor
NULL	718	2024-07-31	2	1	3	Promoter
NULL	718	2024-10-31	1	3	6	Detractor
NULL	718	2025-04-30	3	NULL	3	Passive
NULL	718	2025-07-31	3	6	4	Detractor
NULL	718	2026-04-30	4	3	7	Passive
NULL	719	2024-01-31	9	8	10	Passive
NULL	719	2024-07-31	5	6	9	Detractor
NULL	719	2025-01-31	5	3	9	Detractor
NULL	719	2025-07-31	3	4	8	Detractor
NULL	719	2025-10-31	7	9	5	Passive
NULL	719	2026-04-30	7	7	8	Passive
NULL	721	2026-04-30	10	6	10	Promoter
NULL	721	2026-07-31	10	9	10	Promoter
NULL	723	2024-10-31	3	5	6	Detractor
NULL	723	2025-07-31	2	2	1	Detractor
NULL	723	2025-10-31	6	3	1	Detractor
NULL	724	2025-01-31	4	1	1	Detractor
NULL	724	2025-04-30	5	1	1	Detractor
NULL	724	2025-07-31	1	5	2	Detractor
NULL	724	2025-10-31	3	1	5	Detractor
NULL	724	2026-01-31	2	3	1	Detractor
NULL	725	04/30/2024	8	10	4	Promoter
NULL	725	2024-10-31	7	5	7	Detractor
NULL	725	04/30/2025	6	5	6	Detractor
NULL	725	2025-10-31	4	4	1	Detractor
NULL	725	2026-01-31	8	5	5	Detractor
NULL	725	2026-04-30	8	4	7	Passive
NULL	725	2026-07-31	6	6	2	Passive
NULL	726	2025-10-31	7	5	6	Promoter
NULL	726	2026-01-31	1	8	2	Detractor
NULL	726	2026-07-31	5	6	3	Detractor
NULL	727	2024-01-31	9	10	2	Promoter
NULL	727	2024-04-30	7	4	10	Promoter
NULL	727	2024-10-31	10	10	6	Promoter
NULL	727	2025-04-30	9	6	4	Passive
NULL	727	2025-07-31	4	10	6	Passive
NULL	727	2025-10-31	9	10	6	Promoter
NULL	727	2026-01-31	8	7	NULL	Promoter
NULL	727	2026-04-30	10	8	9	Promoter
NULL	728	2025-07-31	10	9	3	Promoter
NULL	728	2025-10-31	5	7	8	Passive
NULL	728	2026-01-31	6	3	5	Passive
NULL	728	2026-04-30	6	2	2	Detractor
NULL	728	2026-07-31	5	8	6	Detractor
NULL	729	2024-10-31	3	5	4	Detractor
NULL	730	2024-01-31	8	5	9	Promoter
NULL	730	2024-04-30	8	5	8	Passive
NULL	730	2024-10-31	8	5	2	Passive
NULL	730	2025-01-31	6	8	5	Detractor
NULL	730	2025-04-30	7	7	6	Passive
NULL	730	2025-07-31	7	6	7	Passive
NULL	730	2025-10-31	8	6	5	Passive
NULL	730	2026-01-31	6	5	5	Passive
NULL	730	2026-04-30	6	4	4	Passive
NULL	730	07/31/2026	7	9	9	Detractor
NULL	731	2024-01-31	3	1	8	Passive
NULL	731	2024-04-30	4	5	2	Detractor
NULL	731	2024-10-31	3	3	4	Passive
NULL	731	2025-01-31	6	5	3	Detractor
NULL	731	2025-04-30	2	3	7	Passive
NULL	731	2026-01-31	3	1	5	Detractor
NULL	732	2024-04-30	6	6	4	Detractor
NULL	732	2024-07-31	9	6	1	Promoter
NULL	732	2025-01-31	6	7	NULL	Detractor
NULL	732	2025-04-30	10	7	6	Promoter
NULL	732	2025-07-31	6	4	9	Detractor
NULL	732	2025-10-31	9	7	7	Promoter
NULL	732	2026-01-31	8	5	5	Passive
NULL	732	2026-04-30	7	7	9	Promoter
NULL	732	2026-07-31	8	8	4	Passive
NULL	733	2024-04-30	5	3	5	Detractor
NULL	733	2024-07-31	6	3	6	Passive
NULL	733	2024-10-31	5	10	4	Detractor
NULL	733	2025-01-31	5	7	7	Detractor
NULL	733	2025-10-31	4	8	6	Detractor
NULL	733	2026-01-31	6	5	9	Promoter
NULL	733	2026-04-30	6	1	7	Detractor
NULL	733	2026-07-31	4	5	4	Detractor
NULL	734	2026-04-30	3	7	1	Detractor
NULL	734	2026-07-31	2	7	1	Detractor
NULL	735	01/31/2026	10	5	7	Promoter
NULL	735	2026-04-30	10	6	5	Promoter
NULL	735	2026-07-31	7	6	4	Detractor
NULL	736	2024-04-30	1	3	3	Detractor
NULL	736	2024-07-31	7	1	3	Passive
NULL	736	2024-10-31	2	4	4	Passive
NULL	736	2025-01-31	3	1	3	Passive
NULL	736	2025-04-30	3	3	1	Detractor
NULL	736	2025-07-31	4	6	NULL	Detractor
NULL	736	2025-10-31	4	8	2	Detractor
NULL	736	2026-01-31	7	4	1	Passive
NULL	736	2026-04-30	2	7	NULL	Passive
NULL	736	2026-07-31	3	2	2	Passive
NULL	738	2025-04-30	9	6	8	Promoter
NULL	738	2025-07-31	5	5	7	Promoter
NULL	738	2025-10-31	7	7	4	Promoter
NULL	738	2026-01-31	10	8	4	Promoter
NULL	738	2026-04-30	7	6	7	Passive
NULL	739	2024-01-31	3	4	6	Promoter
NULL	739	2024-04-30	4	5	4	Detractor
NULL	739	2024-07-31	3	7	1	Detractor
NULL	739	2024-10-31	6	7	6	Promoter
NULL	739	2025-04-30	3	2	3	Detractor
NULL	739	2025-07-31	5	2	6	Passive
NULL	739	2025-10-31	6	3	5	Detractor
NULL	739	2026-01-31	4	NULL	3	Detractor
NULL	739	2026-04-30	7	6	1	Passive
NULL	739	2026-07-31	7	2	3	Promoter
NULL	740	2024-01-31	8	8	8	Passive
NULL	740	2024-07-31	5	7	2	Detractor
NULL	740	2024-10-31	7	4	2	Promoter
NULL	740	2025-01-31	4	5	5	Detractor
NULL	740	2025-07-31	7	6	4	Promoter
NULL	740	2025-10-31	9	10	5	Promoter
NULL	740	2026-01-31	10	5	10	Promoter
NULL	740	2026-04-30	4	4	1	Passive
NULL	740	2026-07-31	3	7	1	Detractor
NULL	741	2024-01-31	5	10	6	Detractor
NULL	741	2024-10-31	7	7	9	Passive
NULL	741	2025-01-31	6	10	8	Passive
NULL	741	2025-04-30	9	8	8	Passive
NULL	741	2026-01-31	8	7	6	Promoter
NULL	741	2026-04-30	9	7	8	Passive
NULL	741	2026-07-31	7	2	8	Promoter
NULL	742	2024-07-31	5	7	6	Detractor
NULL	742	2025-01-31	6	5	1	Promoter
NULL	742	2025-04-30	7	6	7	Passive
NULL	742	2025-07-31	8	1	5	Promoter
NULL	742	2025-10-31	9	9	4	Promoter
NULL	742	2026-01-31	6	8	2	Detractor
NULL	742	2026-04-30	8	5	10	Passive
NULL	742	2026-07-31	7	3	6	Passive
NULL	743	2024-07-31	6	5	3	Promoter
NULL	743	2024-10-31	5	8	3	Promoter
NULL	743	2025-01-31	4	4	4	Detractor
NULL	743	2025-04-30	4	6	3	Detractor
NULL	743	2025-07-31	6	NULL	1	Detractor
NULL	743	2025-10-31	6	6	4	Passive
NULL	743	2026-01-31	10	2	1	Promoter
NULL	743	2026-04-30	5	NULL	6	Detractor
NULL	743	2026-07-31	5	2	9	Passive
NULL	744	2024-01-31	7	5	8	Promoter
NULL	744	2024-07-31	10	NULL	8	Promoter
NULL	744	2025-04-30	8	6	5	Detractor
NULL	744	2025-07-31	6	6	9	Detractor
NULL	744	2026-01-31	9	8	9	Passive
NULL	744	2026-04-30	9	7	10	Promoter
NULL	744	2026-07-31	9	5	8	Promoter
NULL	745	2025-10-31	9	6	7	Passive
NULL	745	2026-01-31	9	5	1	Promoter
NULL	745	2026-04-30	7	1	7	Passive
NULL	745	2026-07-31	6	6	5	Detractor
NULL	746	2024-01-31	8	5	3	Passive
NULL	746	2024-07-31	6	10	5	Detractor
NULL	746	2024-10-31	6	8	6	Promoter
NULL	746	01/31/2025	7	4	NULL	Promoter
NULL	746	04/30/2025	4	7	NULL	Detractor
NULL	746	2025-07-31	7	6	4	Passive
NULL	746	2025-10-31	8	3	8	Promoter
NULL	746	2026-04-30	6	5	9	Detractor
NULL	746	2026-07-31	7	7	3	Promoter
NULL	747	2025-10-31	6	5	5	Detractor
NULL	747	2026-01-31	9	8	5	Promoter
NULL	747	2026-07-31	7	5	1	Promoter
NULL	748	2024-04-30	7	9	9	Promoter
NULL	748	2024-07-31	8	9	2	Passive
NULL	748	2024-10-31	10	10	9	Promoter
NULL	748	2025-01-31	8	8	6	Passive
NULL	748	04/30/2025	8	7	4	Passive
NULL	748	2025-10-31	8	9	6	Passive
NULL	748	2026-01-31	8	7	4	Passive
NULL	748	04/30/2026	6	6	9	Detractor
NULL	748	2026-07-31	8	3	5	Promoter
NULL	749	2024-01-31	8	8	9	Passive
NULL	749	2024-07-31	5	7	4	Detractor
NULL	749	2024-10-31	6	9	7	Passive
NULL	749	2025-01-31	9	6	8	Promoter
NULL	749	2025-04-30	4	5	10	Detractor
NULL	749	2025-07-31	7	5	1	Passive
NULL	749	2025-10-31	4	6	6	Detractor
NULL	749	2026-07-31	6	4	7	Detractor
NULL	750	2024-01-31	1	2	1	Detractor
NULL	750	2024-07-31	2	2	1	Detractor
NULL	750	2024-10-31	2	2	4	Detractor
NULL	750	2025-01-31	1	2	1	Passive
NULL	750	2025-10-31	1	3	4	Detractor
NULL	750	2026-01-31	2	2	1	Detractor
NULL	750	2026-07-31	2	3	1	Passive
NULL	751	2025-07-31	4	2	6	Detractor
NULL	751	2026-01-31	3	4	2	Detractor
NULL	751	2026-07-31	8	3	NULL	Promoter
NULL	752	2025-01-31	9	6	5	Promoter
NULL	752	2025-04-30	6	5	4	Detractor
NULL	752	2025-10-31	6	8	3	Detractor
NULL	752	2026-01-31	5	5	6	Passive
NULL	752	2026-04-30	6	10	2	Passive
NULL	753	2026-07-31	4	3	3	Detractor
NULL	754	2024-07-31	6	2	7	Detractor
NULL	754	2025-01-31	6	6	8	Detractor
NULL	754	2025-04-30	2	2	3	Passive
NULL	754	2026-01-31	6	6	5	Detractor
NULL	754	2026-04-30	6	4	1	Detractor
NULL	754	2026-07-31	3	4	6	Detractor
NULL	755	2025-01-31	10	8	10	Detractor
NULL	755	2025-04-30	10	7	10	Passive
NULL	755	2025-07-31	10	8	9	Promoter
NULL	755	2025-10-31	9	8	6	Promoter
NULL	755	2026-04-30	10	9	9	Promoter
NULL	755	2026-07-31	10	9	10	Detractor
NULL	756	2024-04-30	7	6	7	Promoter
NULL	756	2024-07-31	5	6	2	Detractor
NULL	756	2025-01-31	6	3	5	Detractor
NULL	756	2025-04-30	5	4	8	Detractor
NULL	756	2025-07-31	8	1	5	Detractor
NULL	756	2025-10-31	8	5	9	Passive
NULL	756	2026-01-31	10	NULL	9	Promoter
NULL	756	2026-04-30	4	8	7	Detractor
NULL	756	2026-07-31	2	3	2	Detractor
NULL	757	2024-01-31	3	3	4	Detractor
NULL	757	2024-07-31	5	1	4	Detractor
NULL	757	2024-10-31	6	5	3	Detractor
NULL	757	2025-04-30	5	3	8	Detractor
NULL	757	2025-07-31	4	2	7	Detractor
NULL	757	2025-10-31	5	4	1	Detractor
NULL	757	2026-04-30	2	2	5	Promoter
NULL	758	2024-01-31	7	6	5	Passive
NULL	758	2024-04-30	7	8	3	Promoter
NULL	758	2024-07-31	4	5	5	Passive
NULL	758	2025-01-31	4	5	3	Detractor
NULL	758	2025-04-30	6	3	4	Passive
NULL	758	2026-01-31	6	3	3	Detractor
NULL	758	2026-04-30	6	5	1	Detractor
NULL	758	2026-07-31	7	3	1	Passive
NULL	759	2024-01-31	3	4	4	Passive
NULL	759	2024-04-30	6	2	3	Detractor
NULL	759	2024-07-31	4	3	4	Detractor
NULL	759	2025-01-31	8	7	5	Promoter
NULL	759	2025-04-30	5	5	8	Detractor
NULL	759	2025-07-31	3	1	1	Detractor
NULL	759	2026-01-31	5	4	2	Detractor
NULL	759	2026-04-30	5	5	3	Detractor
NULL	759	2026-07-31	3	3	1	Passive
NULL	760	2024-01-31	2	1	4	Detractor
NULL	760	2024-04-30	7	5	7	Promoter
NULL	760	2024-07-31	1	2	1	Passive
NULL	760	2024-10-31	4	1	6	Promoter
NULL	760	2025-04-30	4	6	5	Passive
NULL	760	2025-07-31	1	3	1	Detractor
NULL	760	01/31/2026	7	2	2	Promoter
NULL	760	2026-04-30	1	3	2	Detractor
NULL	760	2026-07-31	3	3	2	Detractor
NULL	761	2025-01-31	4	6	4	Detractor
NULL	761	2025-04-30	2	1	5	Detractor
NULL	761	2025-07-31	2	1	5	Detractor
NULL	761	2026-01-31	1	1	1	Promoter
NULL	761	2026-07-31	5	4	NULL	Detractor
NULL	762	2024-01-31	2	5	1	Detractor
NULL	762	2024-07-31	4	2	4	Detractor
NULL	762	2025-07-31	5	4	1	Detractor
NULL	762	2025-10-31	5	2	2	Passive
NULL	762	2026-01-31	1	2	1	Promoter
NULL	762	2026-04-30	2	5	4	Detractor
NULL	762	2026-07-31	3	1	6	Promoter
NULL	763	2025-07-31	9	6	10	Passive
NULL	763	2025-10-31	6	5	6	Detractor
NULL	763	2026-01-31	8	9	10	Passive
NULL	763	2026-04-30	7	8	4	Passive
NULL	763	2026-07-31	8	2	8	Passive
NULL	764	2024-01-31	6	6	3	Passive
NULL	764	2024-07-31	3	1	1	Detractor
NULL	764	2024-10-31	6	6	1	Detractor
NULL	764	2025-04-30	5	5	3	Detractor
NULL	764	2025-07-31	5	2	5	Detractor
NULL	764	2025-10-31	4	3	5	Detractor
NULL	764	2026-01-31	7	7	5	Promoter
NULL	764	2026-04-30	4	2	3	Detractor
NULL	765	2024-01-31	9	5	2	Promoter
NULL	765	2024-07-31	9	4	5	Promoter
NULL	765	2025-01-31	7	5	3	Passive
NULL	765	2025-04-30	5	8	10	Passive
NULL	765	2025-07-31	3	3	5	Detractor
NULL	765	2025-10-31	5	2	6	Detractor
NULL	765	2026-01-31	5	5	1	Detractor
NULL	765	2026-04-30	6	5	1	Detractor
NULL	767	2024-04-30	10	7	7	Promoter
NULL	767	2024-07-31	8	9	10	Promoter
NULL	767	2025-01-31	10	10	3	Passive
NULL	767	2025-04-30	8	9	9	Promoter
NULL	767	2025-10-31	7	10	NULL	Passive
NULL	767	2026-01-31	8	9	4	Promoter
NULL	767	2026-04-30	9	10	6	Promoter
NULL	767	2026-07-31	10	10	9	Promoter
NULL	768	2024-04-30	7	9	6	Promoter
NULL	768	2024-10-31	4	3	5	Promoter
NULL	768	2025-01-31	5	2	10	Detractor
NULL	768	2025-04-30	6	5	9	Detractor
NULL	768	2025-07-31	8	6	6	Detractor
NULL	768	2025-10-31	5	8	3	Detractor
NULL	768	2026-04-30	7	7	1	Passive
NULL	768	2026-07-31	4	7	4	Detractor
NULL	769	2026-04-30	4	5	NULL	Detractor
NULL	769	2026-07-31	8	1	5	Detractor
NULL	770	2024-01-31	1	2	1	Detractor
NULL	770	2024-04-30	3	1	1	Detractor
NULL	770	2024-07-31	1	1	1	Passive
NULL	770	2024-10-31	3	1	1	Passive
NULL	770	2025-01-31	1	1	1	Detractor
NULL	770	2025-04-30	1	1	1	Detractor
NULL	770	2025-07-31	1	1	1	Detractor
NULL	770	2025-10-31	1	2	1	Detractor
NULL	770	2026-01-31	4	1	1	Detractor
NULL	770	2026-04-30	2	1	6	Detractor
NULL	771	2024-07-31	3	2	3	Detractor
NULL	771	2024-10-31	4	4	4	Detractor
NULL	771	2025-04-30	5	4	4	Detractor
NULL	771	2025-07-31	6	7	6	Detractor
NULL	771	2025-10-31	8	1	4	Detractor
NULL	772	2024-01-31	5	4	7	Passive
NULL	772	2024-07-31	5	3	1	Passive
NULL	772	2024-10-31	4	7	5	Passive
NULL	772	2025-04-30	6	5	3	Detractor
NULL	772	2025-07-31	4	5	9	Passive
NULL	772	2026-01-31	6	5	3	Detractor
NULL	772	2026-07-31	6	7	2	Detractor
NULL	773	2024-07-31	6	6	4	Passive
NULL	773	2024-10-31	7	6	5	Promoter
NULL	773	2025-01-31	5	6	3	Detractor
NULL	774	2026-01-31	4	1	4	Detractor
NULL	774	2026-04-30	4	1	1	Passive
NULL	774	2026-07-31	4	9	1	Detractor
NULL	775	2024-01-31	6	4	2	Detractor
NULL	775	2024-04-30	6	NULL	10	Passive
NULL	775	2024-07-31	5	5	8	Detractor
NULL	775	2025-01-31	5	7	5	Detractor
NULL	775	2025-07-31	9	3	3	Promoter
NULL	775	2025-10-31	8	4	4	Passive
NULL	775	2026-07-31	7	5	2	Promoter
NULL	776	2024-01-31	10	5	8	Promoter
NULL	776	2024-04-30	10	7	7	Promoter
NULL	776	2024-07-31	7	8	NULL	Passive
NULL	776	2025-01-31	10	9	3	Promoter
NULL	776	2025-10-31	9	10	9	Promoter
NULL	776	2026-01-31	9	5	10	Promoter
NULL	776	2026-04-30	10	4	9	Promoter
NULL	776	2026-07-31	10	4	2	Promoter
NULL	777	2025-07-31	4	8	1	Passive
NULL	777	2025-10-31	10	8	3	Promoter
NULL	777	2026-01-31	5	3	4	Promoter
NULL	777	2026-04-30	7	2	6	Passive
NULL	777	2026-07-31	3	5	1	Detractor
NULL	778	2024-01-31	7	4	9	Passive
NULL	778	2024-07-31	5	8	6	Detractor
NULL	778	2024-10-31	8	3	5	Promoter
NULL	778	2025-01-31	9	1	4	Promoter
NULL	778	2025-07-31	4	6	1	Detractor
NULL	778	2026-01-31	6	3	10	Promoter
NULL	778	2026-04-30	8	4	NULL	Passive
NULL	779	2025-01-31	9	5	4	Promoter
NULL	779	2025-04-30	10	9	9	Promoter
NULL	779	2026-01-31	8	9	10	Detractor
NULL	779	2026-04-30	10	10	6	Promoter
NULL	779	2026-07-31	8	10	6	Passive
NULL	780	2026-04-30	4	1	1	Detractor
NULL	780	2026-07-31	6	2	7	Detractor
NULL	781	2024-01-31	6	8	4	Passive
NULL	781	2024-04-30	8	4	8	Passive
NULL	781	2024-07-31	5	7	5	Detractor
NULL	781	2024-10-31	7	7	7	Promoter
NULL	781	2025-01-31	7	1	4	Passive
NULL	781	2025-10-31	6	5	5	Passive
NULL	781	2026-01-31	7	6	9	Passive
NULL	784	2024-01-31	5	8	5	Passive
NULL	784	2024-04-30	5	3	1	Detractor
NULL	784	2024-07-31	5	5	3	Passive
NULL	784	2024-10-31	3	1	2	Detractor
NULL	784	2025-01-31	6	8	2	Detractor
NULL	785	2024-01-31	2	1	4	Detractor
NULL	785	2024-04-30	2	3	3	Passive
NULL	785	2024-10-31	2	1	7	Detractor
NULL	785	2025-01-31	5	1	5	Promoter
NULL	785	2025-10-31	1	2	6	Detractor
NULL	785	2026-04-30	4	1	3	Detractor
NULL	785	2026-07-31	2	3	1	Detractor
NULL	786	01/31/2024	3	1	1	Passive
NULL	786	2024-04-30	1	3	5	Detractor
NULL	786	2024-07-31	3	3	2	Detractor
NULL	786	10/31/2025	4	1	2	Detractor
NULL	786	2026-01-31	1	3	1	Passive
NULL	786	2026-04-30	6	2	1	Detractor
NULL	786	2026-07-31	1	3	4	Detractor
NULL	787	2024-01-31	6	5	6	Detractor
NULL	787	04/30/2024	7	8	5	Passive
NULL	787	2024-07-31	9	7	6	Promoter
NULL	787	2024-10-31	7	7	9	Passive
NULL	787	2025-01-31	8	4	7	Promoter
NULL	787	2025-04-30	8	7	5	Promoter
NULL	787	2025-07-31	6	8	6	Detractor
NULL	787	2025-10-31	6	6	1	Detractor
NULL	787	2026-01-31	6	8	6	Detractor
NULL	787	2026-07-31	9	9	7	Promoter
NULL	788	2025-01-31	3	8	3	Detractor
NULL	788	2025-04-30	8	6	4	Passive
NULL	788	2025-10-31	7	7	4	Promoter
NULL	788	2026-01-31	10	2	7	Promoter
NULL	788	2026-04-30	6	5	10	Detractor
NULL	788	2026-07-31	8	9	5	Promoter
NULL	789	2024-07-31	7	6	4	Promoter
NULL	789	2024-10-31	7	9	8	Passive
NULL	789	2025-04-30	8	6	5	Promoter
NULL	789	2025-07-31	7	7	3	Passive
NULL	789	2025-10-31	10	4	3	Promoter
NULL	789	2026-01-31	7	6	7	Passive
NULL	789	2026-04-30	9	9	4	Promoter
NULL	790	2024-07-31	8	2	3	Passive
NULL	790	2025-01-31	4	5	7	Promoter
NULL	790	2025-04-30	2	7	1	Detractor
NULL	790	2025-07-31	1	5	4	Promoter
NULL	790	2026-01-31	3	4	1	Detractor
NULL	790	2026-04-30	1	1	1	Detractor
NULL	791	2024-01-31	9	5	5	Promoter
NULL	791	2024-04-30	4	6	1	Detractor
NULL	791	2024-10-31	6	5	1	Detractor
NULL	791	2025-01-31	5	NULL	1	Detractor
NULL	791	2025-10-31	4	1	2	Detractor
NULL	792	2026-01-31	3	3	4	Detractor
NULL	792	2026-04-30	1	5	4	Detractor
